Object,Filter,MJD,Flux,Error,Tel,Obs
fairall_9,i,59242.819120,14.295, 0.031,1m013,cpt
fairall_9,i,59242.819120,14.256, 0.031,1m013,cpt
fairall_9,i,59243.797695,14.557, 0.030,1m012,cpt
fairall_9,i,59243.797695,14.570, 0.030,1m012,cpt
fairall_9,i,59243.798692,14.668, 0.030,1m012,cpt
fairall_9,i,59243.798692,14.645, 0.030,1m012,cpt
fairall_9,i,59244.817066,14.484, 0.028,1m013,cpt
fairall_9,i,59244.817066,14.510, 0.028,1m013,cpt
fairall_9,i,59244.818063,14.589, 0.028,1m013,cpt
fairall_9,i,59244.818063,14.608, 0.028,1m013,cpt
fairall_9,i,59245.821667,14.546, 0.027,1m010,cpt
fairall_9,i,59245.821667,14.570, 0.027,1m010,cpt
fairall_9,i,59245.822655,14.657, 0.027,1m010,cpt
fairall_9,i,59245.822655,14.631, 0.027,1m010,cpt
fairall_9,i,59247.069195,14.736, 0.023,1m004,lsc
fairall_9,i,59247.069195,14.659, 0.023,1m004,lsc
fairall_9,i,59247.070196,14.682, 0.023,1m004,lsc
fairall_9,i,59247.070196,14.682, 0.023,1m004,lsc
fairall_9,i,59247.439773,14.781, 0.024,1m003,coj
fairall_9,i,59247.439773,14.799, 0.024,1m003,coj
fairall_9,i,59247.440770,14.843, 0.025,1m003,coj
fairall_9,i,59247.440770,14.838, 0.025,1m003,coj
fairall_9,i,59247.807178,14.547, 0.029,1m012,cpt
fairall_9,i,59247.807178,14.560, 0.029,1m012,cpt
fairall_9,i,59247.808191,14.602, 0.029,1m012,cpt
fairall_9,i,59247.808191,14.560, 0.029,1m012,cpt
fairall_9,i,59248.067115,14.481, 0.022,1m004,lsc
fairall_9,i,59248.067115,14.603, 0.022,1m004,lsc
fairall_9,i,59248.068117,14.506, 0.022,1m004,lsc
fairall_9,i,59248.068117,14.522, 0.022,1m004,lsc
fairall_9,i,59248.433815,14.853, 0.023,1m011,coj
fairall_9,i,59248.433815,14.862, 0.023,1m011,coj
fairall_9,i,59248.434822,14.746, 0.023,1m011,coj
fairall_9,i,59248.434822,14.784, 0.023,1m011,coj
fairall_9,i,59248.791877,14.716, 0.028,1m012,cpt
fairall_9,i,59248.791877,14.728, 0.028,1m012,cpt
fairall_9,i,59248.792883,14.756, 0.028,1m012,cpt
fairall_9,i,59248.792883,14.743, 0.028,1m012,cpt
fairall_9,i,59249.042459,14.671, 0.023,1m004,lsc
fairall_9,i,59249.042459,14.649, 0.023,1m004,lsc
fairall_9,i,59249.043472,14.672, 0.023,1m004,lsc
fairall_9,i,59249.043472,14.638, 0.023,1m004,lsc
fairall_9,i,59250.790504,14.808, 0.026,1m013,cpt
fairall_9,i,59250.790504,14.747, 0.026,1m013,cpt
fairall_9,i,59250.791504,14.753, 0.026,1m013,cpt
fairall_9,i,59250.791504,14.767, 0.026,1m013,cpt
fairall_9,i,59251.041129,14.817, 0.023,1m004,lsc
fairall_9,i,59251.041129,14.789, 0.023,1m004,lsc
fairall_9,i,59251.042134,14.730, 0.023,1m004,lsc
fairall_9,i,59251.042134,14.854, 0.023,1m004,lsc
fairall_9,i,59251.790308,14.729, 0.027,1m010,cpt
fairall_9,i,59251.790308,14.682, 0.026,1m010,cpt
fairall_9,i,59251.791305,14.683, 0.027,1m010,cpt
fairall_9,i,59251.791305,14.681, 0.027,1m010,cpt
fairall_9,i,59252.055459,14.740, 0.022,1m004,lsc
fairall_9,i,59252.055459,14.833, 0.023,1m004,lsc
fairall_9,i,59252.056456,14.723, 0.023,1m004,lsc
fairall_9,i,59252.056456,14.774, 0.023,1m004,lsc
fairall_9,i,59253.788346,14.872, 0.026,1m010,cpt
fairall_9,i,59253.788346,14.844, 0.026,1m010,cpt
fairall_9,i,59253.789355,14.913, 0.026,1m010,cpt
fairall_9,i,59253.789355,14.907, 0.026,1m010,cpt
fairall_9,i,59255.786974,14.887, 0.026,1m010,cpt
fairall_9,i,59255.786974,14.910, 0.026,1m010,cpt
fairall_9,i,59255.787983,14.927, 0.026,1m010,cpt
fairall_9,i,59255.787983,14.952, 0.026,1m010,cpt
fairall_9,i,59260.035187,14.932, 0.024,1m005,lsc
fairall_9,i,59260.035187,14.947, 0.024,1m005,lsc
fairall_9,i,59260.036184,14.935, 0.024,1m005,lsc
fairall_9,i,59260.036184,14.915, 0.024,1m005,lsc
fairall_9,i,59353.180210,13.087, 0.042,1m013,cpt
fairall_9,i,59353.180210,13.070, 0.042,1m013,cpt
fairall_9,i,59353.180859,13.122, 0.042,1m013,cpt
fairall_9,i,59353.180859,13.102, 0.042,1m013,cpt
fairall_9,i,59354.801036,13.051, 0.045,1m011,coj
fairall_9,i,59354.801036,13.061, 0.045,1m011,coj
fairall_9,i,59354.801690,13.352, 0.045,1m011,coj
fairall_9,i,59354.801690,13.355, 0.045,1m011,coj
fairall_9,i,59357.433684,12.982, 0.033,1m009,lsc
fairall_9,i,59357.433684,12.991, 0.033,1m009,lsc
fairall_9,i,59357.434330,12.990, 0.034,1m009,lsc
fairall_9,i,59357.434330,12.970, 0.034,1m009,lsc
fairall_9,i,59358.147298,12.771, 0.047,1m012,cpt
fairall_9,i,59358.147298,12.753, 0.047,1m012,cpt
fairall_9,i,59358.147945,12.797, 0.044,1m012,cpt
fairall_9,i,59358.147945,12.781, 0.044,1m012,cpt
fairall_9,i,59361.140293,12.790, 0.047,1m010,cpt
fairall_9,i,59361.140293,12.802, 0.047,1m010,cpt
fairall_9,i,59361.140939,12.852, 0.046,1m010,cpt
fairall_9,i,59361.140939,12.849, 0.046,1m010,cpt
fairall_9,i,59363.429850,12.657, 0.035,1m004,lsc
fairall_9,i,59363.429850,12.658, 0.035,1m004,lsc
fairall_9,i,59363.430493,12.659, 0.035,1m004,lsc
fairall_9,i,59363.430493,12.665, 0.035,1m004,lsc
fairall_9,i,59364.421775,12.852, 0.035,1m005,lsc
fairall_9,i,59364.421775,12.846, 0.035,1m005,lsc
fairall_9,i,59364.422424,12.890, 0.036,1m005,lsc
fairall_9,i,59364.422424,12.888, 0.036,1m005,lsc
fairall_9,i,59364.807340,12.701, 0.039,1m011,coj
fairall_9,i,59364.807340,12.682, 0.039,1m011,coj
fairall_9,i,59364.807999,12.702, 0.039,1m011,coj
fairall_9,i,59364.807999,12.692, 0.039,1m011,coj
fairall_9,i,59365.131979,12.842, 0.042,1m013,cpt
fairall_9,i,59365.131979,12.825, 0.042,1m013,cpt
fairall_9,i,59365.132640,12.887, 0.042,1m013,cpt
fairall_9,i,59365.132640,12.899, 0.042,1m013,cpt
fairall_9,i,59366.435916,12.723, 0.036,1m004,lsc
fairall_9,i,59366.435916,12.712, 0.036,1m004,lsc
fairall_9,i,59366.436563,12.834, 0.037,1m004,lsc
fairall_9,i,59366.436563,12.822, 0.037,1m004,lsc
fairall_9,i,59367.377472,12.860, 0.034,1m004,lsc
fairall_9,i,59367.377472,12.859, 0.034,1m004,lsc
fairall_9,i,59367.378120,12.779, 0.034,1m004,lsc
fairall_9,i,59367.378120,12.786, 0.034,1m004,lsc
fairall_9,i,59367.426161,12.812, 0.037,1m004,lsc
fairall_9,i,59367.426161,12.797, 0.037,1m004,lsc
fairall_9,i,59367.426812,12.962, 0.037,1m004,lsc
fairall_9,i,59367.426812,12.938, 0.037,1m004,lsc
fairall_9,i,59369.117204,13.025, 0.044,1m012,cpt
fairall_9,i,59369.117204,13.008, 0.044,1m012,cpt
fairall_9,i,59369.117854,12.948, 0.043,1m012,cpt
fairall_9,i,59369.117854,12.969, 0.043,1m012,cpt
fairall_9,i,59370.436870,12.776, 0.030,1m009,lsc
fairall_9,i,59370.436870,12.761, 0.030,1m009,lsc
fairall_9,i,59370.437516,12.753, 0.030,1m009,lsc
fairall_9,i,59370.437516,12.753, 0.030,1m009,lsc
fairall_9,i,59371.146728,12.933, 0.036,1m013,cpt
fairall_9,i,59371.146728,12.953, 0.037,1m013,cpt
fairall_9,i,59371.147380,12.942, 0.037,1m013,cpt
fairall_9,i,59371.147380,12.927, 0.037,1m013,cpt
fairall_9,i,59371.408796,12.968, 0.031,1m004,lsc
fairall_9,i,59371.408796,12.943, 0.031,1m004,lsc
fairall_9,i,59371.409445,12.949, 0.031,1m004,lsc
fairall_9,i,59371.409445,12.948, 0.031,1m004,lsc
fairall_9,i,59372.398371,12.977, 0.033,1m004,lsc
fairall_9,i,59372.398371,12.981, 0.033,1m004,lsc
fairall_9,i,59372.399020,12.818, 0.032,1m004,lsc
fairall_9,i,59372.399020,12.824, 0.032,1m004,lsc
fairall_9,i,59373.436327,12.995, 0.031,1m005,lsc
fairall_9,i,59373.436327,13.009, 0.031,1m005,lsc
fairall_9,i,59373.436976,12.849, 0.031,1m005,lsc
fairall_9,i,59373.436976,12.852, 0.031,1m005,lsc
fairall_9,i,59374.405352,12.879, 0.032,1m004,lsc
fairall_9,i,59374.405352,12.867, 0.032,1m004,lsc
fairall_9,i,59374.406006,12.785, 0.031,1m004,lsc
fairall_9,i,59374.406006,12.795, 0.031,1m004,lsc
fairall_9,i,59376.134609,12.985, 0.037,1m013,cpt
fairall_9,i,59376.134609,12.992, 0.037,1m013,cpt
fairall_9,i,59376.135272,13.005, 0.037,1m013,cpt
fairall_9,i,59376.135272,13.011, 0.037,1m013,cpt
fairall_9,i,59378.432809,12.911, 0.030,1m005,lsc
fairall_9,i,59378.432809,12.866, 0.030,1m005,lsc
fairall_9,i,59378.433458,12.963, 0.030,1m005,lsc
fairall_9,i,59378.433458,12.956, 0.030,1m005,lsc
fairall_9,i,59378.814932,12.875, 0.033,1m003,coj
fairall_9,i,59378.814932,12.872, 0.033,1m003,coj
fairall_9,i,59378.815585,12.785, 0.033,1m003,coj
fairall_9,i,59378.815585,12.788, 0.033,1m003,coj
fairall_9,i,59379.116340,12.766, 0.041,1m010,cpt
fairall_9,i,59379.116340,12.746, 0.041,1m010,cpt
fairall_9,i,59379.116998,12.718, 0.041,1m010,cpt
fairall_9,i,59379.116998,12.767, 0.041,1m010,cpt
fairall_9,i,59379.425866,12.797, 0.031,1m005,lsc
fairall_9,i,59379.425866,12.816, 0.031,1m005,lsc
fairall_9,i,59379.426524,12.847, 0.031,1m005,lsc
fairall_9,i,59379.426524,12.845, 0.031,1m005,lsc
fairall_9,i,59380.354930,12.416, 0.095,1m004,lsc
fairall_9,i,59380.354930,12.425, 0.095,1m004,lsc
fairall_9,i,59380.355578,12.338, 0.084,1m004,lsc
fairall_9,i,59380.355578,12.356, 0.084,1m004,lsc
fairall_9,i,59380.820405,12.907, 0.032,1m011,coj
fairall_9,i,59380.820405,12.907, 0.032,1m011,coj
fairall_9,i,59380.821064,12.944, 0.032,1m011,coj
fairall_9,i,59380.821064,12.955, 0.032,1m011,coj
fairall_9,i,59383.171808,12.712, 0.038,1m012,cpt
fairall_9,i,59383.171808,12.716, 0.038,1m012,cpt
fairall_9,i,59383.172461,12.762, 0.038,1m012,cpt
fairall_9,i,59383.172461,12.759, 0.038,1m012,cpt
fairall_9,i,59384.348536,12.668, 0.030,1m005,lsc
fairall_9,i,59384.348536,12.674, 0.030,1m005,lsc
fairall_9,i,59384.349180,12.643, 0.030,1m005,lsc
fairall_9,i,59384.349180,12.644, 0.030,1m005,lsc
fairall_9,i,59384.732701,12.655, 0.034,1m011,coj
fairall_9,i,59384.732701,12.677, 0.034,1m011,coj
fairall_9,i,59384.733459,12.802, 0.034,1m011,coj
fairall_9,i,59384.733459,12.770, 0.034,1m011,coj
fairall_9,i,59386.324540,12.692, 0.030,1m009,lsc
fairall_9,i,59386.324540,12.694, 0.030,1m009,lsc
fairall_9,i,59386.325200,12.723, 0.030,1m009,lsc
fairall_9,i,59386.325200,12.741, 0.030,1m009,lsc
fairall_9,i,59387.100028,12.460, 0.040,1m010,cpt
fairall_9,i,59387.100028,12.423, 0.040,1m010,cpt
fairall_9,i,59387.100679,12.501, 0.041,1m010,cpt
fairall_9,i,59387.100679,12.520, 0.041,1m010,cpt
fairall_9,i,59389.317843,12.481, 0.044,1m004,lsc
fairall_9,i,59389.317843,12.494, 0.044,1m004,lsc
fairall_9,i,59389.318491,12.541, 0.042,1m004,lsc
fairall_9,i,59389.318491,12.538, 0.042,1m004,lsc
fairall_9,i,59390.059925,12.654, 0.048,1m010,cpt
fairall_9,i,59390.059925,12.658, 0.048,1m010,cpt
fairall_9,i,59390.060567,12.799, 0.048,1m010,cpt
fairall_9,i,59390.060567,12.817, 0.048,1m010,cpt
fairall_9,i,59391.705316,12.629, 0.042,1m011,coj
fairall_9,i,59391.705316,12.639, 0.042,1m011,coj
fairall_9,i,59391.705963,12.699, 0.042,1m011,coj
fairall_9,i,59391.705963,12.707, 0.042,1m011,coj
fairall_9,i,59392.819225,12.926, 0.036,1m003,coj
fairall_9,i,59392.819225,12.912, 0.036,1m003,coj
fairall_9,i,59392.819892,12.975, 0.036,1m003,coj
fairall_9,i,59392.819892,12.976, 0.036,1m003,coj
fairall_9,i,59393.084800,12.689, 0.047,1m010,cpt
fairall_9,i,59393.084800,12.723, 0.047,1m010,cpt
fairall_9,i,59393.085453,12.910, 0.047,1m010,cpt
fairall_9,i,59393.085453,12.843, 0.047,1m010,cpt
fairall_9,i,59394.302879,12.913, 0.033,1m005,lsc
fairall_9,i,59394.302879,12.928, 0.033,1m005,lsc
fairall_9,i,59394.303534,13.015, 0.033,1m005,lsc
fairall_9,i,59394.303534,12.977, 0.033,1m005,lsc
fairall_9,i,59395.300120,12.944, 0.086,1m009,lsc
fairall_9,i,59395.300120,12.935, 0.086,1m009,lsc
fairall_9,i,59395.300768,12.738, 0.101,1m009,lsc
fairall_9,i,59395.300768,12.760, 0.101,1m009,lsc
fairall_9,i,59396.374254,13.242, 0.031,1m005,lsc
fairall_9,i,59396.374254,13.207, 0.031,1m005,lsc
fairall_9,i,59396.374907,13.206, 0.031,1m005,lsc
fairall_9,i,59396.374907,13.167, 0.031,1m005,lsc
fairall_9,i,59397.830584,13.246, 0.033,1m011,coj
fairall_9,i,59397.830584,13.245, 0.033,1m011,coj
fairall_9,i,59397.831235,13.174, 0.033,1m011,coj
fairall_9,i,59397.831235,13.205, 0.033,1m011,coj
fairall_9,i,59398.744682,13.133, 0.036,1m003,coj
fairall_9,i,59398.744682,13.157, 0.036,1m003,coj
fairall_9,i,59398.745326,13.109, 0.035,1m003,coj
fairall_9,i,59398.745326,13.140, 0.035,1m003,coj
fairall_9,i,59399.749532,13.285, 0.034,1m003,coj
fairall_9,i,59399.749532,13.289, 0.034,1m003,coj
fairall_9,i,59399.750187,13.347, 0.035,1m003,coj
fairall_9,i,59399.750187,13.354, 0.035,1m003,coj
fairall_9,i,59401.283731,13.366, 0.031,1m005,lsc
fairall_9,i,59401.283731,13.405, 0.031,1m005,lsc
fairall_9,i,59401.284380,13.416, 0.031,1m005,lsc
fairall_9,i,59401.284380,13.387, 0.031,1m005,lsc
fairall_9,i,59401.717078,13.305, 0.032,1m011,coj
fairall_9,i,59401.717078,13.303, 0.032,1m011,coj
fairall_9,i,59401.717738,13.335, 0.032,1m011,coj
fairall_9,i,59401.717738,13.358, 0.032,1m011,coj
fairall_9,i,59403.283446,13.427, 0.031,1m009,lsc
fairall_9,i,59403.283446,13.434, 0.031,1m009,lsc
fairall_9,i,59403.284095,13.503, 0.031,1m009,lsc
fairall_9,i,59403.284095,13.499, 0.031,1m009,lsc
fairall_9,i,59403.439531,13.554, 0.030,1m009,lsc
fairall_9,i,59403.439531,13.571, 0.030,1m009,lsc
fairall_9,i,59403.440180,13.573, 0.030,1m009,lsc
fairall_9,i,59403.440180,13.587, 0.030,1m009,lsc
fairall_9,i,59405.172273,13.522, 0.056,1m012,cpt
fairall_9,i,59405.172273,13.497, 0.056,1m012,cpt
fairall_9,i,59405.172922,13.623, 0.049,1m012,cpt
fairall_9,i,59405.172922,13.646, 0.049,1m012,cpt
fairall_9,i,59406.043582,13.642, 0.035,1m013,cpt
fairall_9,i,59406.043582,13.605, 0.035,1m013,cpt
fairall_9,i,59406.044229,13.630, 0.036,1m013,cpt
fairall_9,i,59406.044229,13.622, 0.036,1m013,cpt
fairall_9,i,59406.270089,13.651, 0.036,1m009,lsc
fairall_9,i,59406.270089,13.643, 0.036,1m009,lsc
fairall_9,i,59406.270730,13.641, 0.030,1m009,lsc
fairall_9,i,59406.270730,13.647, 0.030,1m009,lsc
fairall_9,i,59406.781035,13.687, 0.033,1m003,coj
fairall_9,i,59406.781035,13.697, 0.033,1m003,coj
fairall_9,i,59406.781689,13.717, 0.034,1m003,coj
fairall_9,i,59406.781689,13.710, 0.034,1m003,coj
fairall_9,i,59407.106546,13.391, 0.087,1m012,cpt
fairall_9,i,59407.106546,13.414, 0.087,1m012,cpt
fairall_9,i,59407.107193,13.062, 0.102,1m012,cpt
fairall_9,i,59407.107193,13.061, 0.102,1m012,cpt
fairall_9,i,59408.266062,13.482, 0.032,1m004,lsc
fairall_9,i,59408.266062,13.476, 0.032,1m004,lsc
fairall_9,i,59408.266710,13.631, 0.032,1m004,lsc
fairall_9,i,59408.266710,13.640, 0.032,1m004,lsc
fairall_9,i,59409.297571,13.854, 0.030,1m005,lsc
fairall_9,i,59409.297571,13.863, 0.030,1m005,lsc
fairall_9,i,59409.298221,13.933, 0.030,1m005,lsc
fairall_9,i,59409.298221,13.953, 0.030,1m005,lsc
fairall_9,i,59410.006581,13.845, 0.036,1m010,cpt
fairall_9,i,59410.006581,13.841, 0.036,1m010,cpt
fairall_9,i,59410.007228,13.914, 0.036,1m010,cpt
fairall_9,i,59410.007228,13.923, 0.036,1m010,cpt
fairall_9,i,59410.258924,13.879, 0.030,1m009,lsc
fairall_9,i,59410.258924,13.893, 0.030,1m009,lsc
fairall_9,i,59410.259573,13.877, 0.030,1m009,lsc
fairall_9,i,59410.259573,13.899, 0.030,1m009,lsc
fairall_9,i,59410.657999,13.827, 0.035,1m011,coj
fairall_9,i,59410.657999,13.809, 0.035,1m011,coj
fairall_9,i,59410.658655,13.762, 0.034,1m011,coj
fairall_9,i,59410.658655,13.768, 0.034,1m011,coj
fairall_9,i,59411.018913,13.932, 0.035,1m010,cpt
fairall_9,i,59411.018913,13.932, 0.035,1m010,cpt
fairall_9,i,59411.019558,13.828, 0.035,1m010,cpt
fairall_9,i,59411.019558,13.815, 0.035,1m010,cpt
fairall_9,i,59411.363540,14.158, 0.030,1m005,lsc
fairall_9,i,59411.363540,14.147, 0.030,1m005,lsc
fairall_9,i,59411.364194,14.053, 0.030,1m005,lsc
fairall_9,i,59411.364194,14.088, 0.030,1m005,lsc
fairall_9,i,59412.264192,14.033, 0.029,1m009,lsc
fairall_9,i,59412.264192,14.036, 0.029,1m009,lsc
fairall_9,i,59412.264832,14.103, 0.030,1m009,lsc
fairall_9,i,59412.264832,14.104, 0.030,1m009,lsc
fairall_9,i,59413.017030,13.965, 0.044,1m012,cpt
fairall_9,i,59413.017030,13.960, 0.044,1m012,cpt
fairall_9,i,59413.017676,13.707, 0.043,1m012,cpt
fairall_9,i,59413.017676,13.721, 0.043,1m012,cpt
fairall_9,i,59413.250802,14.021, 0.036,1m004,lsc
fairall_9,i,59413.250802,14.020, 0.036,1m004,lsc
fairall_9,i,59413.251448,13.974, 0.043,1m004,lsc
fairall_9,i,59413.251448,13.985, 0.043,1m004,lsc
fairall_9,i,59413.388182,14.019, 0.035,1m004,lsc
fairall_9,i,59413.388182,14.032, 0.035,1m004,lsc
fairall_9,i,59413.388824,14.031, 0.037,1m004,lsc
fairall_9,i,59413.388824,14.014, 0.037,1m004,lsc
fairall_9,i,59413.782933,13.982, 0.054,1m011,coj
fairall_9,i,59413.782933,13.957, 0.054,1m011,coj
fairall_9,i,59413.783583,14.162, 0.039,1m011,coj
fairall_9,i,59413.783583,14.176, 0.039,1m011,coj
fairall_9,i,59414.248158,14.127, 0.031,1m005,lsc
fairall_9,i,59414.248158,14.148, 0.032,1m005,lsc
fairall_9,i,59414.248810,14.097, 0.031,1m005,lsc
fairall_9,i,59414.248810,14.069, 0.031,1m005,lsc
fairall_9,i,59414.433042,14.187, 0.031,1m005,lsc
fairall_9,i,59414.433042,14.187, 0.031,1m005,lsc
fairall_9,i,59414.433695,14.176, 0.031,1m005,lsc
fairall_9,i,59414.433695,14.117, 0.031,1m005,lsc
fairall_9,i,59415.008441,13.982, 0.070,1m012,cpt
fairall_9,i,59415.008441,13.962, 0.070,1m012,cpt
fairall_9,i,59415.009089,13.869, 0.074,1m012,cpt
fairall_9,i,59415.009089,13.849, 0.074,1m012,cpt
fairall_9,i,59415.258178,14.187, 0.032,1m005,lsc
fairall_9,i,59415.258178,14.187, 0.032,1m005,lsc
fairall_9,i,59415.258830,14.073, 0.031,1m005,lsc
fairall_9,i,59415.258830,14.111, 0.032,1m005,lsc
fairall_9,i,59416.242585,14.154, 0.033,1m005,lsc
fairall_9,i,59416.242585,14.186, 0.033,1m005,lsc
fairall_9,i,59416.243237,14.202, 0.033,1m005,lsc
fairall_9,i,59416.243237,14.179, 0.033,1m005,lsc
fairall_9,i,59416.791227,14.106, 0.034,1m003,coj
fairall_9,i,59416.791227,14.107, 0.034,1m003,coj
fairall_9,i,59416.791881,14.149, 0.034,1m003,coj
fairall_9,i,59416.791881,14.159, 0.034,1m003,coj
fairall_9,i,59417.239931,14.124, 0.035,1m005,lsc
fairall_9,i,59417.239931,14.126, 0.035,1m005,lsc
fairall_9,i,59417.240576,14.189, 0.036,1m005,lsc
fairall_9,i,59417.240576,14.204, 0.036,1m005,lsc
fairall_9,i,59418.237264,14.188, 0.043,1m005,lsc
fairall_9,i,59418.237264,14.197, 0.043,1m005,lsc
fairall_9,i,59418.237908,14.107, 0.043,1m005,lsc
fairall_9,i,59418.237908,14.186, 0.043,1m005,lsc
fairall_9,i,59418.258039,13.956, 0.058,1m005,lsc
fairall_9,i,59418.258039,13.972, 0.058,1m005,lsc
fairall_9,i,59418.258689,14.293, 0.044,1m005,lsc
fairall_9,i,59418.258689,14.283, 0.044,1m005,lsc
fairall_9,i,59419.300457,14.197, 0.042,1m009,lsc
fairall_9,i,59419.300457,14.243, 0.042,1m009,lsc
fairall_9,i,59419.301106,14.400, 0.042,1m009,lsc
fairall_9,i,59419.301106,14.405, 0.042,1m009,lsc
fairall_9,i,59420.620724,14.188, 0.048,1m011,coj
fairall_9,i,59420.620724,14.206, 0.048,1m011,coj
fairall_9,i,59420.621373,13.958, 0.047,1m011,coj
fairall_9,i,59420.621373,13.980, 0.047,1m011,coj
fairall_9,i,59421.229480,14.061, 0.039,1m004,lsc
fairall_9,i,59421.229480,14.053, 0.039,1m004,lsc
fairall_9,i,59421.230132,14.108, 0.039,1m004,lsc
fairall_9,i,59421.230132,14.149, 0.039,1m004,lsc
fairall_9,i,59421.383317,14.248, 0.033,1m009,lsc
fairall_9,i,59421.383317,14.245, 0.033,1m009,lsc
fairall_9,i,59421.383966,14.255, 0.033,1m009,lsc
fairall_9,i,59421.383966,14.235, 0.033,1m009,lsc
fairall_9,i,59421.776389,14.243, 0.038,1m011,coj
fairall_9,i,59421.776389,14.234, 0.038,1m011,coj
fairall_9,i,59421.777045,14.236, 0.038,1m011,coj
fairall_9,i,59421.777045,14.231, 0.038,1m011,coj
fairall_9,i,59422.117705,13.969, 0.050,1m013,cpt
fairall_9,i,59422.117705,14.010, 0.050,1m013,cpt
fairall_9,i,59422.118352,13.814, 0.051,1m013,cpt
fairall_9,i,59422.118352,13.826, 0.051,1m013,cpt
fairall_9,i,59422.436167,14.172, 0.032,1m009,lsc
fairall_9,i,59422.436167,14.156, 0.032,1m009,lsc
fairall_9,i,59422.436811,14.277, 0.032,1m009,lsc
fairall_9,i,59422.436811,14.242, 0.032,1m009,lsc
fairall_9,i,59422.969897,14.265, 0.041,1m013,cpt
fairall_9,i,59422.969897,14.261, 0.041,1m013,cpt
fairall_9,i,59422.970547,14.203, 0.041,1m013,cpt
fairall_9,i,59422.970547,14.212, 0.041,1m013,cpt
fairall_9,i,59423.235928,14.241, 0.034,1m004,lsc
fairall_9,i,59423.235928,14.218, 0.034,1m004,lsc
fairall_9,i,59423.236590,14.290, 0.034,1m004,lsc
fairall_9,i,59423.236590,14.336, 0.034,1m004,lsc
fairall_9,i,59423.782931,14.343, 0.039,1m011,coj
fairall_9,i,59423.782931,14.339, 0.039,1m011,coj
fairall_9,i,59423.783641,14.231, 0.039,1m011,coj
fairall_9,i,59423.783641,14.218, 0.039,1m011,coj
fairall_9,i,59423.821256,14.403, 0.047,1m011,coj
fairall_9,i,59423.821256,14.402, 0.047,1m011,coj
fairall_9,i,59423.821911,14.228, 0.039,1m011,coj
fairall_9,i,59423.821911,14.226, 0.039,1m011,coj
fairall_9,i,59424.237721,14.257, 0.031,1m005,lsc
fairall_9,i,59424.237721,14.216, 0.031,1m005,lsc
fairall_9,i,59424.238375,14.344, 0.031,1m005,lsc
fairall_9,i,59424.238375,14.355, 0.031,1m005,lsc
fairall_9,i,59424.615248,14.476, 0.035,1m003,coj
fairall_9,i,59424.615248,14.466, 0.035,1m003,coj
fairall_9,i,59424.615901,14.359, 0.034,1m003,coj
fairall_9,i,59424.615901,14.393, 0.034,1m003,coj
fairall_9,i,59424.980457,14.260, 0.044,1m012,cpt
fairall_9,i,59424.980457,14.257, 0.044,1m012,cpt
fairall_9,i,59424.981103,14.208, 0.044,1m012,cpt
fairall_9,i,59424.981103,14.201, 0.043,1m012,cpt
fairall_9,i,59425.243613,14.310, 0.032,1m004,lsc
fairall_9,i,59425.243613,14.269, 0.032,1m004,lsc
fairall_9,i,59425.244250,14.275, 0.032,1m004,lsc
fairall_9,i,59425.244250,14.285, 0.032,1m004,lsc
fairall_9,i,59425.791509,14.261, 0.061,1m003,coj
fairall_9,i,59425.791509,14.242, 0.061,1m003,coj
fairall_9,i,59425.792167,13.424, 0.145,1m003,coj
fairall_9,i,59425.792167,13.423, 0.145,1m003,coj
fairall_9,i,59426.013273,14.891, 0.044,1m012,cpt
fairall_9,i,59426.013273,14.863, 0.044,1m012,cpt
fairall_9,i,59426.013916,15.166, 0.045,1m012,cpt
fairall_9,i,59426.013916,15.161, 0.045,1m012,cpt
fairall_9,i,59426.283467,14.437, 0.032,1m004,lsc
fairall_9,i,59426.283467,14.469, 0.032,1m004,lsc
fairall_9,i,59426.284112,14.357, 0.032,1m004,lsc
fairall_9,i,59426.284112,14.349, 0.032,1m004,lsc
fairall_9,i,59427.310881,14.566, 0.031,1m005,lsc
fairall_9,i,59427.310881,14.521, 0.031,1m005,lsc
fairall_9,i,59427.311537,14.487, 0.031,1m005,lsc
fairall_9,i,59427.311537,14.478, 0.031,1m005,lsc
fairall_9,i,59427.824409,14.449, 0.034,1m011,coj
fairall_9,i,59427.824409,14.402, 0.034,1m011,coj
fairall_9,i,59427.825060,14.509, 0.035,1m011,coj
fairall_9,i,59427.825060,14.475, 0.035,1m011,coj
fairall_9,i,59428.032567,14.477, 0.037,1m013,cpt
fairall_9,i,59428.032567,14.464, 0.037,1m013,cpt
fairall_9,i,59428.033207,14.574, 0.037,1m013,cpt
fairall_9,i,59428.033207,14.518, 0.037,1m013,cpt
fairall_9,i,59428.353722,14.370, 0.030,1m009,lsc
fairall_9,i,59428.353722,14.354, 0.030,1m009,lsc
fairall_9,i,59428.354377,18.620, 0.089,1m009,lsc
fairall_9,i,59428.354377,18.559, 0.089,1m009,lsc
fairall_9,i,59428.954203,14.279, 0.043,1m012,cpt
fairall_9,i,59428.954203,14.284, 0.043,1m012,cpt
fairall_9,i,59428.954856,14.287, 0.043,1m012,cpt
fairall_9,i,59428.954856,14.282, 0.043,1m012,cpt
fairall_9,i,59429.115010,14.396, 0.037,1m013,cpt
fairall_9,i,59429.115010,14.405, 0.038,1m013,cpt
fairall_9,i,59429.115647,14.409, 0.037,1m013,cpt
